id,title,url,image,sale_price,original_price,brand,sizes,detail_images,description
-3161874574275760164,Giày Adidas Chính Hãng - Lightblaze - Màu Đen/Hồng | JapanSport JR1299,https://giaynhatchinhhang.vn/adidas-lightblaze-jr1299,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/jr1299-1.jpg?v=1764186561680,930.000₫,2.200.000₫,Adidas,"['39', '40']",https://bizweb.dktcdn.net/100/347/092/products/jr1299-1.jpg?v=1764186561680;https://bizweb.dktcdn.net/100/347/092/products/jr1299-1-2cff40c1-1907-4a43-9bed-2fe8d6aaf8af.jpg?v=1764186583137;https://bizweb.dktcdn.net/100/347/092/products/jr1299-2.jpg?v=1764186583567;https://bizweb.dktcdn.net/100/347/092/products/jr1299-3.jpg?v=1764186584243;https://bizweb.dktcdn.net/100/347/092/products/jr1299-4.jpg?v=1764186584853;https://bizweb.dktcdn.net/100/347/092/products/jr1299-5.jpg?v=1764186585430;https://bizweb.dktcdn.net/100/347/092/products/jr1299-6.jpg?v=1764186586133;https://bizweb.dktcdn.net/100/347/092/products/jr1299-7.jpg?v=1764186587140;https://bizweb.dktcdn.net/100/347/092/products/jr1299-8.jpg?v=1764186587920,"Giày thể thao adidas Sportswear;Lựa chọn hoàn hảo cho các bé gái năng động, yêu thích sự thoải mái và phong cách hiện đại. Được làm từ chất liệu vải nhẹ, giày mang lại sự thoải mái cho cả trang phục thường ngày lẫn các hoạt động thể thao. Công nghệ Lightmotion đảm bảo khả năng đệm êm ái, hỗ trợ chuyển động tự nhiên của bàn chân và tiếp thêm năng lượng cho mỗi bước chân. Đôi giày thể thao này không chỉ mang đến sự tiện dụng mà còn sở hữu thiết kế thời trang, hoàn hảo để bé tự tin chinh phục mọi phong cách. Hoàn hảo để chinh phục cả ngày dài với sự thoải mái tuyệt đối!;Thông tin chi tiết;Chất liệu đế trong: Vải;Chất liệu bên trong: Vải;Chất liệu bên ngoài: Da lộn tự nhiên,;Vải Chất liệu đế ngoài: Cao su;Công nghệ: Lightmotion"
-1276660062843810045,Giày Adidas Chính Hãng - Lightblaze Moc - Màu Đen | JapanSport JH7039,https://giaynhatchinhhang.vn/adidas-lightblaze-moc-jh7039,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-lightblaze-moc-djen-jh7039-01-00-standard-11zon.jpg?v=1764135083610,980.000₫,1.600.000₫,Adidas,"['42', '43']",https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-01-00-standard-11zon.jpg?v=1764135083610;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-02-standard-hover-11zon.jpg?v=1764135084707;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-03-standard-11zon.jpg?v=1764135085830;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-04-standard-11zon.jpg?v=1764135086953;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-05-standard-11zon.jpg?v=1764135088017;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-06-standard-11zon.jpg?v=1764135088927;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-09-standard-11zon.jpg?v=1764135089890;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-41-detail-11zon.jpg?v=1764135091283;https://bizweb.dktcdn.net/100/347/092/products/giay-lightblaze-moc-djen-jh7039-42-detail-11zon.jpg?v=1764135092763,"Đôi giày không dây với lớp đệm siêu nhẹ.;Trải nghiệm sự thoải mái bắt kịp lối sống năng động của bạn với đôi giày adidas này. Giày có thiết kế slip-on và thân giày bằng chất liệu tổng hợp nhanh khô. Lớp đệm Lightstrike cho cảm giác siêu nhẹ và khả năng chống sốc. Bất kể bạn chuẩn bị tới hồ bơi hay đơn giản là tận hưởng một ngày thư giãn tại nhà, đôi dép này sẽ đồng hành cùng bạn.;Thông tin chi tiết;Dáng regular fit;Không dây;Thân giày bằng chất liệu tổng hợp;Nhanh khô;Lớp lót bằng chất liệu tổng hợp;Lớp đệm Lightstrike;Đế ngoài bằng chất liệu tổng hợp;Màu sản phẩm: Đen lõi / Carbon;Mã sản phẩm: JH7039"
-8062680727984877161,Giày Adidas Nam Chính Hãng - PUREBOOST 5 - Màu xám | JapanSport JH6442,https://giaynhatchinhhang.vn/giay-adidas-pureboost-5-jh6442,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-01-00-standard-jpeg.jpg?v=1763411369133,1.780.000₫,3.200.000₫,Adidas,"['40', '41', '42', '43']",https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-01-00-standard-jpeg.jpg?v=1763411369133;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-01-03-hover-standard-jpeg.jpg?v=1763411370083;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-02-standard-jpeg.jpg?v=1763411371087;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-03-standard-jpeg.jpg?v=1763411372073;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-04-standard-jpeg.jpg?v=1763411372847;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-05-standard-jpeg.jpg?v=1763411373803;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-06-standard-jpeg.jpg?v=1763411374583;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-16-hover-standard-jpeg.jpg?v=1763411375693;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-41-detail-jpeg.jpg?v=1763411376847;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-be-jh6442-42-detail-jpeg.jpg?v=1763411378043,"Đôi giày chạy bộ thường ngày có sử dụng chất liệu tái chế.;Từ chạy bộ buổi sáng đến chạy việc vặt buổi chiều, bạn sẽ cảm thấy sung sức suốt ngày dài nhờ đôi giày chạy bộ adidas này. Lớp đệm BOOST nhẹ nhất từ trước đến nay của chúng tôi giúp cho sải bước luôn đàn hồi, cùng thân giày bằng vải lưới thoải mái được mang lại cảm giác thông thoáng và nâng đỡ tối ưu. Tự tin sải bước trên mọi địa hình nhờ đế ngoài Adiwear siêu bám. Sản phẩm này có chứa tối thiểu 20% chất liệu tái chế. Bằng cách tái sử dụng các chất liệu đã được tạo ra, chúng tôi góp phần giảm thiểu lãng phí và hạn chế phụ thuộc vào các nguồn tài nguyên hữu hạn, cũng như giảm phát thải từ các sản phẩm mà chúng tôi sản xuất.;THÔNG TIN SẢN PHẨM;Dáng regular fit;Có dây giày;Thân giày bằng vải lưới kỹ thuật;Lớp lót bằng vải dệt;Đệm Light BOOST;Trọng lượng: 252 g (size UK 8.5);Chênh lệch độ cao đế giữa: 10 mm (gót giày 33 mm / mũi giày 23 mm);Đế ngoài Adiwear;Có chứa tối thiểu 20% thành phần tái chế;Màu sản phẩm: Be Putty / Bạc đậm / Xám Strata;Mã sản phẩm: JH6442"
3146327164346867813,Giày Adidas Nam Chính Hãng - Ultraboost 5 - Màu Olive | JapanSport ID8815,https://giaynhatchinhhang.vn/adidas-ultraboost-5-id8815,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/id8815-1-11zon.jpg?v=1762439931253,2.250.000₫,5.200.000₫,Adidas,"['39', '40']",https://bizweb.dktcdn.net/100/347/092/products/id8815-1-11zon.jpg?v=1762439931253;https://bizweb.dktcdn.net/100/347/092/products/id8815-2-11zon.jpg?v=1762439931973;https://bizweb.dktcdn.net/100/347/092/products/id8815-3-11zon.jpg?v=1762439932720;https://bizweb.dktcdn.net/100/347/092/products/id8815-4-11zon.jpg?v=1762439933793;https://bizweb.dktcdn.net/100/347/092/products/id8815-5-11zon.jpg?v=1762439934957;https://bizweb.dktcdn.net/100/347/092/products/id8815-6-11zon.jpg?v=1762439935733;https://bizweb.dktcdn.net/100/347/092/products/id8815-7-11zon.jpg?v=1762439936727;https://bizweb.dktcdn.net/100/347/092/products/id8815-8-11zon.jpg?v=1762439937767;https://bizweb.dktcdn.net/100/347/092/products/id8815-9-11zon.jpg?v=1762439938817,"GIÀY THỂ THAO PHONG CÁCH SỐNG ĐƯỢC LÀM TỪ VẬT LIỆU TÁI CHẾ.;Được cải tiến nhằm mang lại cảm giác êm ái hơn, thoải mái hơn và nhẹ nhàng hơn cho buổi chạy hoàn toàn khác biệt, giày Ultraboost 5 khai phá năng lượng chạy bộ của bạn. Đế giữa của đôi giày này sử dụng đệm Light BOOST V2, là hệ thống đệm hoàn trả năng lượng tối ưu của adidas. Giày Ultraboost 5 cũng tích hợp hệ thống đúc nâng đỡ gót giày bên ngoài cho độ nâng đỡ vượt trội tại các vị trí cần thiết. Thân giày PRIMEKNIT cho độ ôm tối ưu, cùng hệ thống Torsion System của chúng tôi mang đến khả năng định hướng đỉnh cao cho bước chạy của bạn. Và cuối cùng là độ bám đẳng cấp thế giới của đế ngoài Continental™ cho độ ma sát và chuyển động hoàn hảo. Sản phẩm này có chứa tối thiểu 20% chất liệu tái chế.;Thông tin chi tiết;Dáng regular fit;Có dây giày;Thân giày bằng vải dệt;Lớp lót bằng vải dệt;Torsion System;Đệm Light BOOST V2;Trọng lượng: 292 g (size UK 8.5);Chênh lệch độ cao đế giữa: 10 mm (gót giày 31 mm / mũi giày 21 mm);Đế ngoài Continental™ Rubber;Có chứa tối thiểu 20% thành phần tái chế;Màu sản phẩm: Xanh olive / Bạc đậm / Xanh olive tối;Mã sản phẩm: ID8815"
-3750926740899211835,Giày Adidas Chính Hãng - Terrex Free Hiker 2.0 Low Hiking - Màu Đen | JapanSport  ID7690,https://giaynhatchinhhang.vn/adidas-terrex-free-hiker-2-0-low-hiking-id7690,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/id7690-1.jpg?v=1762438692400,1.880.000₫,5.100.000₫,Adidas,"['41', '42']",https://bizweb.dktcdn.net/100/347/092/products/id7690-1.jpg?v=1762438692400;https://bizweb.dktcdn.net/100/347/092/products/id7690-2.jpg?v=1762438692890;https://bizweb.dktcdn.net/100/347/092/products/id7690-3.jpg?v=1762438693400;https://bizweb.dktcdn.net/100/347/092/products/id7690-4.jpg?v=1762438693940;https://bizweb.dktcdn.net/100/347/092/products/id7690-5.jpg?v=1762438694443;https://bizweb.dktcdn.net/100/347/092/products/id7690-6.jpg?v=1762438694770;https://bizweb.dktcdn.net/100/347/092/products/id7690-7.jpg?v=1762438695267;https://bizweb.dktcdn.net/100/347/092/products/id7690-8.jpg?v=1762438695980;https://bizweb.dktcdn.net/100/347/092/products/id7690-9.jpg?v=1762438696473;https://bizweb.dktcdn.net/100/347/092/products/id7690-10.jpg?v=1762438697193,"GIÀY THỂ THAO ĐI BỘ NHẸ, CỔ THẤP, ĐƯỢC LÀM MỘT PHẦN TỪ HỖN HỢP VẬT LIỆU TÁI CHẾ VÀ TÁI TẠO.;Cho dù bạn đang đi bộ đường dài nhanh hay một chuyến du lịch ba lô dài ngày, đôi giày đi bộ đường dài adidas Terrex Free Hiker 2.0 cổ thấp này sẽ giúp bạn tận hưởng từng khoảnh khắc của chuyến phiêu lưu. Kết hợp cảm giác nhẹ nhàng của giày chạy bộ với sự ổn định của giày đi bộ đường dài, đây là người bạn đồng hành hoàn hảo cho những chuyến đi bộ đường dài dài và ngắn. Phần trên thoáng khí giúp điều hòa nhiệt độ, trong khi lưỡi giày tích hợp mang lại sự vừa vặn nhẹ nhàng và an toàn. Dù bạn đi xa đến đâu, đế giữa BOOST mềm mại, êm ái mang đến sự thoải mái suốt cả ngày. Khung EVA giúp ổn định sải chân của bạn khi đường mòn gồ ghề và gồ ghề. Bằng cách lựa chọn tái chế, chúng tôi có thể tái sử dụng các vật liệu hiện có, giúp giảm thiểu chất thải. L;Thông tin chi tiết;Đệm gót chân ngoài và khung ổn định EVA;Mặt trên bằng lưới thoáng khí với mũi giày liền mạch bền bỉ;Cổ giày có đệm Đế giữa Boost;Cỡ giày vừa vặn;Khóa dây;Đế ngoài cao su Continental™;Chứa ít nhất 20% vật liệu tái chế và tái tạo /Thay thế thuần chay;Độ cao gót: 14 mm (gót: 37 mm / mũi giày: 23 mm);Trọng lượng: 410 g (cỡ Anh 8.5);Màu sắc: Carbon / Xám sáu / Đen lõi;Mã sản phẩm: ID7690"
6422229057197175257,Giày Adidas Nam Chính Hãng - PUREBOOST 5 - Màu đen | JapanSport ID1158,https://giaynhatchinhhang.vn/giay-adidas-pureboost-5-id1158,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm1-1.jpg?v=1762957709333,1.950.000₫,3.200.000₫,Adidas,"['40', '41']",https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm1-1.jpg?v=1762957709333;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm3-hover-1.jpg?v=1762957710640;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm4-1.jpg?v=1762957711843;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm5-1.jpg?v=1762957713143;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm6-1.jpg?v=1762957714087;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm7-1.jpg?v=1762957715497;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm8-1.jpg?v=1762957716780;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm9-1.jpg?v=1762957717677;https://bizweb.dktcdn.net/100/347/092/products/giay-chay-bo-pureboost-5-djen-id1158-hm10-1.jpg?v=1762957718597,"Đôi giày chạy bộ thường ngày có sử dụng chất liệu tái chế.;Từ chạy bộ buổi sáng đến chạy việc vặt buổi chiều, bạn sẽ cảm thấy sung sức suốt ngày dài nhờ đôi giày chạy bộ adidas này. Lớp đệm BOOST nhẹ nhất từ trước đến nay của chúng tôi giúp cho sải bước luôn đàn hồi, cùng thân giày bằng vải lưới thoải mái được mang lại cảm giác thông thoáng và nâng đỡ tối ưu. Tự tin sải bước trên mọi địa hình nhờ đế ngoài Adiwear siêu bám. Sản phẩm này có chứa tối thiểu 20% chất liệu tái chế. Bằng cách tái sử dụng các chất liệu đã được tạo ra, chúng tôi góp phần giảm thiểu lãng phí và hạn chế phụ thuộc vào các nguồn tài nguyên hữu hạn, cũng như giảm phát thải từ các sản phẩm mà chúng tôi sản xuất.;THÔNG TIN SẢN PHẨM;Dáng regular fit;Có dây giày;Thân giày bằng vải lưới kỹ thuật;Lớp lót bằng vải dệt;Đệm Light BOOST;Trọng lượng: 252 g (size UK 8.5);Chênh lệch độ cao đế giữa: 10 mm (gót giày 33 mm / mũi giày 23 mm);Đế ngoài Adiwear;Có chứa tối thiểu 20% thành phần tái chế;Màu sản phẩm: Đen lõi;Mã sản phẩm: ID1158"
-4133133951146214688,Giày Adidas Chính Hãng - Tech Response 3.0  - Màu Xám | JapanSport GV6889,https://giaynhatchinhhang.vn/adidas-tech-response-3-0-gv6889,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/gv6889-1.jpg?v=1761480776913,1.150.000₫,2.600.000₫,Adidas,"['40.5', '41']",https://bizweb.dktcdn.net/100/347/092/products/gv6889-1.jpg?v=1761480776913;https://bizweb.dktcdn.net/100/347/092/products/gv6889-2.jpg?v=1761480777477;https://bizweb.dktcdn.net/100/347/092/products/gv6889-3.jpg?v=1761480778717;https://bizweb.dktcdn.net/100/347/092/products/gv6889-4.jpg?v=1761480779890;https://bizweb.dktcdn.net/100/347/092/products/gv6889-5.jpg?v=1761480780693;https://bizweb.dktcdn.net/100/347/092/products/gv6889-6.jpg?v=1761480781500;https://bizweb.dktcdn.net/100/347/092/products/gv6889-7.jpg?v=1761480782493;https://bizweb.dktcdn.net/100/347/092/products/gv6889-8.jpg?v=1761480783707,"GIÀY GOLF HIỆU SUẤT THOẢI MÁI, ĐƯỢC LÀM TỪ VẬT LIỆU TÁI CHẾ;Chọn gậy, đọc green và để cú swing lên tiếng khi bạn lướt trên fairway. Giày golf adidas Tech Response 3.0 kết hợp sự thoải mái khi bước vào với cảm giác vững chắc và sự hỗ trợ cần thiết để bạn tiến xa hơn.;Từ thiết kế sáu đinh tán chắc chắn đến sự thoải mái không bị phân tâm của đệm Bounce, Tech Response mang đến hiệu suất vượt trội. Kiểu dáng thể thao cổ điển thể hiện di sản thể thao của adidas và kết hợp hoàn hảo với bộ đồng phục golf yêu thích của bạn để tự tin chơi trên mọi sân. Buộc dây giày, tắt tiếng ồn và leo lên bảng xếp hạng.;Đệm Bounce Đệm Bounce nhẹ mang lại sự thoải mái và linh hoạt vượt trội. Được làm từ một loạt vật liệu tái chế, phần thân giày này có ít nhất 50% thành phần tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi nhằm góp phần chấm dứt rác thải nhựa.;Thông tin chi tiết;Vừa vặn;Khóa ren;Mặt trên bằng vải và tổng hợp;Đệm đàn hồi chậm quanh cổ giày và lưỡi gà;Lớp lót bằng vải;Đế giữa Bounce;Đế ngoài Traxion;Màu sản phẩm: Xám / Trắng;Mã sản phẩm: GV6889"
2895411968318205337,Dép Adidas Nam Chính Hãng - Terrex Sumra Sandals - Đen | JapanSport JR1155,https://giaynhatchinhhang.vn/adidas-terrex-sumra-sandals-jr1155,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/2f77de0a-db81-42b9-9c97-6cff88de0506.jpg?v=1761479172823,1.080.000₫,2.200.000₫,Adidas,"['42', '43']",https://bizweb.dktcdn.net/100/347/092/products/2f77de0a-db81-42b9-9c97-6cff88de0506.jpg?v=1761479172823;https://bizweb.dktcdn.net/100/347/092/products/74a29e82-9fd1-42ba-8f94-2797590a90f0.jpg?v=1761479173450;https://bizweb.dktcdn.net/100/347/092/products/58cd87ca-31e3-4cbf-a663-805f21db247a.jpg?v=1761479173897;https://bizweb.dktcdn.net/100/347/092/products/abcfb7ea-4636-43e3-aa97-9e09654adb8e.jpg?v=1761479174513;https://bizweb.dktcdn.net/100/347/092/products/c54ae59b-8aac-4fde-9bb7-9efceebaf932.jpg?v=1761479175183;https://bizweb.dktcdn.net/100/347/092/products/599db948-76c3-41c5-ba94-47378326dbb8.jpg?v=1761479175853;https://bizweb.dktcdn.net/100/347/092/products/03409bbb-7d94-4b01-a9c4-613bb6cace10.jpg?v=1761479176513;https://bizweb.dktcdn.net/100/347/092/products/e9834d02-a756-4bb9-8982-b1391ddc566c.jpg?v=1761479177167,"Terrex Sumra Sandals;Dép xỏ ngón đa năng với quai đeo có thể điều chỉnh. Khi đôi chân bạn cần được nghỉ ngơi khi ra ngoài, hãy thư giãn với đôi dép Terrex này. Đế giày êm ái mang lại sự thoải mái lâu dài. Quai dán Velcro giúp bạn dễ dàng xỏ vào và tháo ra khi muốn đi chân trần trên cát hoặc dưới nước. Đế ngoài cao su Continental™ bám dính giúp bạn luôn vững vàng dù đang chạy trên bãi biển hay thưởng thức tiệc nướng ngoài trời.;Thông tin chi tiết;Cỡ giày vừa vặn;Khóa dán quai dán;Mặt trên bằng vải tổng hợp;Lớp lót bằng vải dệt;Lót giày bằng polyurethane;Đế giữa bằng vải tổng hợp (EVA);Trọng lượng: 555,5 g (12,5 oz, giày dài 27 cm);Độ dốc đế giữa: 7 mm (gót: 29 mm / mũi giày: 22 mm);Đế ngoài bằng cao su Continental™;Màu sắc: Đen lõi / Đen lõi / Xám;Mã sản phẩm: JR1155"
-2538552716088778253,Giày Adidas Nam Chính Hãng - Multicolour Water Moc EQT - Màu xanh | JapanSport JH5378,https://giaynhatchinhhang.vn/adidas-water-moc-eqt-jh5378,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/adidas-water-moc-eqt-jh5378-01.jpg?v=1760355220043,1.280.000₫,3.100.000₫,Adidas,"['39', '40.5']",https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-01.jpg?v=1760355220043;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-02.jpg?v=1760355220787;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-03.jpg?v=1760355221677;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-04.jpg?v=1760355222443;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-05.jpg?v=1760355223150;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-06.jpg?v=1760355224930;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-07.jpg?v=1760355225730;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-08.jpg?v=1760355226567;https://bizweb.dktcdn.net/100/347/092/products/adidas-water-moc-eqt-jh5378-09.jpg?v=1760355228097,"Giày lười đi nước với thiết kế dành riêng cho những chuyến phiêu lưu.;Hãy dấn thân vào cuộc phiêu lưu cùng giày adidas Water Moc EQT. Dựa trên phiên bản năm 1997, đôi giày lười này ban đầu được thiết kế cho các hoạt động dưới nước, đặc biệt là chèo thuyền kayak. Giờ đây, chúng đã trở lại, mang đến thiết kế tiện dụng cho những chuyến khám phá hàng ngày của bạn. Thân giày bằng lưới với lớp lót thoải mái, đế ngoài bằng cao su chắc chắn với các gờ bám dày. Các lỗ thoát nước ở hai bên hông giày giúp bạn thoải mái khi bị ướt.;THÔNG TIN SẢN PHẨM;Giày lười có dây buộc;Mặt trên bằng vải và tổng hợp;Lớp lót bằng vải;Đế ngoài bằng cao su;Nhập khẩu;Màu sản phẩm: Xanh đá phiến / Đen lõi / Mực Aurora;Mã sản phẩm: JH5378"
2830548306734310234,Giày Adidas Nam Chính Hãng - ULTRADREAM DNA - Màu Xám | JapanSport JP7691,https://giaynhatchinhhang.vn/adidas-nam-ultradream-dna-japansport-jp7691,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/1-54678993-cf8b-4fea-b62d-2c85c8e9dac9.jpg?v=1760280301387,1.180.000₫,2.400.000₫,Adidas,"['40', '41', '42', '42.5', '43', '44']",https://bizweb.dktcdn.net/100/347/092/products/1-54678993-cf8b-4fea-b62d-2c85c8e9dac9.jpg?v=1760280301387;https://bizweb.dktcdn.net/100/347/092/products/2-0b7135f1-ec26-4225-9385-c1ffae9f972e.jpg?v=1760280302090;https://bizweb.dktcdn.net/100/347/092/products/3-d4a8310f-1820-4484-81bf-15614babd332.jpg?v=1760280302790;https://bizweb.dktcdn.net/100/347/092/products/4-e355623a-9354-4f37-af32-1ab9591386c8.jpg?v=1760280303333;https://bizweb.dktcdn.net/100/347/092/products/5-8a410dca-8f5b-4b3e-ae4e-c287bf4d65af.jpg?v=1760280304067;https://bizweb.dktcdn.net/100/347/092/products/8.jpg?v=1760280304890;https://bizweb.dktcdn.net/100/347/092/products/7.jpg?v=1760280305940;https://bizweb.dktcdn.net/100/347/092/products/6-2d033c1f-a52b-443d-b4f6-d58b796929eb.jpg?v=1760280306650,"GIÀY THỂ THAO PHONG CÁCH SỐNG ĐƯỢC LÀM TỪ VẬT LIỆU TÁI CHẾ.;Hãy bước vào tương lai của sự thoải mái với đôi giày adidas Ultradream DNA này. Lấy cảm hứng từ hình dáng biểu tượng của Ultraboost, đôi giày được tái hiện với đế giữa Dreamstrike+ sử dụng công nghệ powerfoam nhẹ, mang lại sự thoải mái và độ bền vượt trội. Thân giày bằng vải dệt kết hợp với khung 1/4 và đệm gót ngoài để tăng thêm sự hỗ trợ. Dù bạn đang khám phá đường phố thành phố hay hòa mình vào thiên nhiên, đôi giày này luôn sẵn sàng cho cuộc phiêu lưu. Sản phẩm này sử dụng ít nhất 20% vật liệu tái chế. Bằng cách tái sử dụng các vật liệu đã qua sử dụng, chúng tôi góp phần giảm thiểu chất thải, giảm sự phụ thuộc vào tài nguyên hữu hạn và giảm thiểu dấu chân người dùng của các sản phẩm chúng tôi sản xuất.;Thông tin chi tiết;Kiểu dáng vừa vặn;Khóa dây;Thân giày bằng vải;Lớp lót bằng vải;Khung 1/4 và đệm gót ngoài;Đế giữa Dreamstrike+;Đế ngoài bằng cao su;Chứa ít nhất 20% thành phần tái chế Nhập khẩu;Màu sản phẩm: Trắng vân mây / Đen lõi;Mã sản phẩm: JP7691"
